48.6 56.53 75.69 110.58 77.88 72.27 30.45 52.33 68.47 252.61 65.37 47.1 38.18 86.17 42.12 31 107.5 1369.5 8556 1921 2703 13.8949 52.21 37.13 17.62 43.71 23.595 92.96 21.57 57.35
49.05 56.29 75.21 111.02 77.13 71.8 30.4439 52.03 68.35 254.99 65.44 47.46 38.22 86.01 41.95 30.73 105.33 1372 8533 1921 2708 13.9935 52.57 36.935 17.585 44 23.475 93.062 21.68 57.55
48.63 56.03 74.08 109.83 75.85 69.96 30.67 49.59 67.58 255.03 64.89 47.2 38.01 85.83 41.57 30.52 103.46 1382.5 8471 1937 2691 13.8456 52.53 37.295 17.425 44.16 23.725 93.8 21.49 56.8
48.33 56.78 74.17 109.35 75.75 69.59 30.46 49.31 67.68 254.62 63.73 47.18 36.97 85.43 41.88 30.46 103.65 1379.5 8427 1944 2668 14.0527 51.94 37 17.315 43.425 23.51 92.58 21.3 56.8
47.77 56.09 73.88 108.53 74.04 64.07 30.07 48.71 66.84 250.34 59.83 46.11 36.0199 85.11 41.07 29.92 101.66 1377.5 8322 1935 2567 13.7568 51.68 36.425 17.18 41.405 23.08 92.459 20.98 55.5
48.04 56.07 73.34 108.26 72.96 63.65 28.98 48.23 65.97 252.59 61.44 46.04 36.33 84.96 39.73 29.59 101.2 1366 8282 1877 2561 13.2835 51.22 35.635 16.73 40.795 23.1 90.01 20.62 56.96
47.36 56.26 74 109.32 72.88 65.08 29.2 48.12 66.85 252.43 62.06 46.94 36.45 85.27 40.61 29.72 101.37 1320 8241 1876 2525 13.249 50.46 36 16.73 40.515 22.955 89.83 20.62 57.67
46.6 55.24 73.56 108.19 72.35 64.71 29 48.28 65.94 249.67 61.4 47.11 35.96 85.29 39.38 29.43 100.69 1291.5 8119 1877 2576 13.1454 50.57 36.06 16.73 41.21 23.01 89.595 20.58 58.23
46.41 55.59 74.07 108.86 71.81 65.08 28.76 48.18 66.12 253.07 62.78 47.03 35.655 85.41 39.24 29.31 100.09 1406.5 8041 1880 2571 12.8496 49.695 36.04 16.73 40.44 22.73 90.151 20.5 57.66
46.55 55.05 73.96 108.05 71.82 66.55 28.48 48.2 66.03 243.81 62.38 46.22 35.07 85.37 38.95 29.27 100 1397 8146 1867 2547 12.7855 48.87 35.685 16.665 40.195 22.47 89.15 20.29 57.52
47.96 55.24 74.87 109.11 72.96 67.39 28.42 48.8 66.22 246.87 63.24 46.28 35.48 86.98 38.71 29.54 101.37 1381.5 7985 1882 2573 12.7214 48.025 35.47 16.27 39.535 22.11 89.258 20.16 57
47.72 55.2 75.21 109.38 73.2 68.36 28.48 49.19 67.04 246.95 63.81 46.5 35.76 87.16 39.53 29.8 102.84 1397.5 8133 1886 2607 12.9285 48.565 36.545 16.595 40.78 22.485 90.49 20.42 58.4
48.11 54.34 74.34 110.02 72.55 68.45 28.73 49.38 67.03 247.81 63.45 46.53 35.67 86.48 38.91 29.63 102.45 1417.5 8191 1894 2610 12.8545 48.32 35.84 16.905 41.455 22.33 89.429 20.35 58.3
48.36 54.78 74.78 111.27 73.55 68.53 28.82 48.11 67.28 246.2 63.98 45.72 35.8 84.49 38.66 29.72 103.23 1425.5 8262 1926 2617 12.889 48.19 36.395 16.91 41.45 22.425 90.96 20.43 57.96
49.27 55.62 74.88 111.97 73.77 68.5 29.2 48.73 68.2 247.43 64 45.96 35.7 84.89 38.46 30.16 103.97 1426 8291 1944 2616 12.8101 48.14 36.15 17.195 41.445 22.23 91.95 20.46 58.44
49.91 57.58 75.15 112.37 73.17 67.94 29.37 48.49 68.11 252.41 64.28 46.45 35.78 84.8 39.43 30.22 104.49 1419 8251 1938 2597 12.7214 47.805 35.865 17.195 41.295 22.3 91.05 20.43 57.45
49.69 58.52 76.29 113.4 75 69.39 29.45 49.29 68.64 256.94 64.3 46.99 36.04 86.11 39.23 30.64 106.03 1403 8230 1948 2628 12.8693 48.13 36.69 17.195 41.845 22.68 92.1 20.4 57.85
49.86 58.56 76.64 113.82 75.43 69.83 29.42 48.92 68.57 256.56 64.47 47.11 36.17 85.71 39.51 30.58 106.08 1431 8319 1950 2648 12.82 48.395 37.435 17.315 42.035 22.775 92.8 20.64 57.35
49.98 58.33 77.19 113.69 76.28 70.01 29.86 48.84 69.48 257.46 64.82 47.36 36.2 85.87 39.77 30.87 106.36 1446.5 8223 1959 2623 12.9285 48.765 37.35 17.33 41.93 22.795 93.163 20.59 57.3
50.08 57.99 77.45 113.77 76.21 70.02 29.92 49.24 69.3 258.7 64.88 47.55 36.16 86.21 39.96 30.63 105.18 1456 8277 1950 2632 13.4068 49.505 38.16 17.33 42.045 23.115 95 20.86 57.75
49.66 57.64 77.04 113.66 75.64 69.4 29.91 48.39 69.54 256.17 64.3 47.47 35.85 84.76 40.14 30.71 105.48 1461.5 8394 1933 2607 13.3328 49.7 37.765 17.33 41.69 22.92 93.807 20.65 57.45
49.74 57.74 77.35 114.58 76.05 69.89 30.135 48.56 69.96 257.92 64.85 47.53 36.15 85.11 40.34 30.74 105.55 1463.5 8370 1948 2658 13.535 50.1 38.83 17.29 42.48 23.325 95.801 20.65 58.92
49.63 57.85 77.33 114.87 76.25 68.69 30.28 48.42 70.32 258.82 64.75 47.53 36.07 83.17 40.33 30.83 105.53 1472.5 8197 1948 2658 13.8062 50.68 39.115 17.29 42.445 23.46 96.77 21.02 59.67
50.38 57.38 76.65 114.08 75.87 68.64 29.97 48.51 70.84 259.68 65.28 47.95 36.24 83.85 40.72 30.78 106.82 1488.5 8110 1945 2673 14.0231 50.73 38.955 17.29 42.47 23.42 96.181 20.95 59.8
50.2 57.15 76.33 114.39 75.99 68.51 29.865 48.23 71.61 260.25 64.75 47.97 36.29 83.97 40.79 30.77 106.58 1493 8095 1953 2650 13.7421 50.8 38.57 17.29 41.885 23.29 95.06 20.84 59.04
50.61 57.16 76.61 114.82 75.89 68.07 29.37 48.84 71.86 257.67 64.97 47.76 36.19 84.09 40.8319 30.91 107 1486 8083 1945 2645 13.8357 50.82 38.63 17.29 42.07 23.19 95.3 20.79 60.11
50.14 58.07 76.42 114.65 77.04 67.69 28.964 48.32 72.3 256.52 64.79 47.4 35.74 83.77 39.95 31.06 107.01 1502.5 8093 1942 2639 13.8357 50.82 38.41 17.29 42.09 23.12 95.59 20.93 58.84
50.14 58.07 76.42 114.65 77.04 67.69 28.964 48.32 72.3 256.52 64.79 47.4 35.74 83.77 39.95 31.06 107.01 1547.5 8191 1950 2706 13.8111 50.81 38.54 16.535 43.645 23.12 96.11 21.03 59.54
50.29 58.06 76.59 114.84 76.7 67.55 29.34 48.2 73.12 255.71 64.79 47.25 35.82 83.17 40.52 31.11 107.96 1554 8184 1980 2761 13.7914 51.2 38.52 16.535 43.62 23.35 97.042 21.47 60.4
50.38 57.69 76.24 114.89 76.31 67.01 28.84 48.42 73.66 254.47 64.93 46.9 35.5 83.11 40.52 31.21 108.56 1541 8120 1980 2745 13.9245 51.34 39.38 16.535 44.375 23.65 98.45 21.55 59.72
50.51 57.92 77.14 115.51 76.63 67.32 28.85 48.26 73.57 253.89 65.2 47.26 35.69 82.79 40.54 31.49 109.55 1519.5 8055 1995 2719 14.2696 50.4 38.99 16.535 44.37 23.63 98.4 21.4 59.5
50.1 57.65 77.05 115.64 76.17 66.92 28.04 48.12 73.5 253.08 64.44 47.14 35.32 82.93 39.7 31.19 108.64 1536 8100 1976 2679 14.0823 50.82 38.93 16.535 44.15 23.73 97.731 21.46 58.24
49.59 57.45 76.57 114.66 75.02 67.32 27.83 47.72 73.63 250.97 64.32 46.23 35.53 82.25 39.77 31.1 108.78 1570 8041 1959 2682 13.8752 50.44 38.465 16.535 43.865 23.635 98.1 21.58 57.7
49.4 57.69 76.93 114.75 74.88 67.19 28.05 47.34 73.13 251.5 64.44 46.19 35.595 81.98 39.48 31 107.99 1581 8068 1965 2711 13.9491 49.93 38.3 16.535 43.415 23.735 97.83 21.42 58.39
49.65 57.59 77.28 114.7 75.23 67.79 27.92 47.14 72.66 250.77 64.69 46.16 35.75 82.08 39.19 31.36 108.64 1571.5 8111 1960 2720 13.9935 49.85 37.52 16.535 43.74 23.38 97.366 21.3 58.32
49.14 58.6 76.88 115.47 74.26 67.39 27.692 46.78 72.68 250.64 63.89 46.29 35.32 81.95 38.71 31.29 107.89 1603 8080 1946 2704 13.9344 49.785 37.365 16.535 44.065 23.38 97.121 21.36 57.15
49.18 57.92 76.63 115.09 73.62 67.33 28.07 47.04 72.5 252.04 63.73 46.41 35.43 82.68 38.93 31.49 108.17 1608 8088 1966 2673 13.8801 49.78 36.925 16.535 44.04 23.47 97.28 21.31 57.36
49.61 57.91 77.57 116.12 74.13 67.36 27.83 46.43 73.57 254.46 63.87 46.78 35.54 82.93 39.61 31.87 109.17 1608 8088 1932 2644 13.6286 49.38 36.75 16.535 43.55 23.45 97.68 21.42 57.89
49.32 58.89 78.73 116.69 73.59 67.36 27.655 46.4 73.93 256.31 62.8 46.81 35.42 83.57 39.11 32.34 111.77 1611 8007 1917 2634 13.6336 49.285 37.24 16.82 43.775 23.555 97.85 21.48 57.34
48.82 58.4 79.36 117.53 73.81 67.69 27.72 46.41 74.89 259.71 62.89 46.73 35.81 84.15 39.31 32.39 112.15 1642.5 8025 1922 2630 13.2638 50.21 37.635 16.82 43.805 23.575 97.43 21.54 58.07
49.25 58.25 79.45 118.07 73.58 67.9 27.91 46.09 74.3 258.38 62.66 46.44 35.67 83.64 38.45 32.46 112 1684 8109 1941 2640 13.3624 50.28 37.545 16.39 43.58 23.74 96.477 21.65 57.32
48.77 57.55 78.16 117.31 72.95 67.07 27.75 45.52 73.18 255.78 62.29 46.17 35.03 83.74 37.5 32.06 111 1657 8104 1935 2593 13.2835 50.22 37.01 16.39 43.325 23.5 96 21.57 57.08
48.21 56.98 77.42 116.77 72.48 66.81 26.9 45.76 72.11 269.37 61.62 45.82 34.63 83.32 37.26 31.72 110.06 1668 8191 1882 2515 12.9876 49.25 35.865 16.39 42.125 24.31 94.387 21.62 57.61
48.29 57.96 77.73 117.63 72.28 67.28 27.06 45.81 71.83 272.33 62.35 45.98 35.265 83.77 36.96 32.04 111.45 1668 8191 1888 2514 13.0616 49.75 36.5 16.39 42.485 25.06 94.541 21.51 56.92
48.24 56.89 75.64 115.64 70.89 66.79 26.57 45.45 70.53 271.05 61.68 45.44 34.74 83.13 36.3 31.78 109.8 1690.5 8269 1867 2521 12.8693 49.37 35.585 16.39 40.66 24.785 93.2 21.41 56.55
