0.8813 0.0074 1.3434 0.9617 0.2882
0.889 0.0074 1.3689 0.9639 0.2937
0.8903 0.0075 1.3799 0.9594 0.2992
0.893 0.0075 1.3787 0.9582 0.2992
0.8966 0.0075 1.3969 0.9594 0.2936
0.8914 0.0074 1.3967 0.959 0.2948
0.8803 0.0074 1.3863 0.9602 0.2894
0.8767 0.0074 1.383 0.9604 0.2926
0.8734 0.0073 1.3731 0.9535 0.2911
0.8739 0.0073 1.3752 0.9541 0.2916
0.8835 0.0074 1.3835 0.9537 0.2934
0.8969 0.0074 1.3914 0.9569 0.2953
0.901 0.0074 1.4003 0.9615 0.2995
0.8997 0.0074 1.4095 0.9602 0.2957
0.9078 0.0075 1.4069 0.9625 0.2932
0.9088 0.0075 1.4073 0.9634 0.2937
0.9106 0.0075 1.4092 0.9632 0.2937
0.9183 0.0075 1.4137 0.9637 0.291
0.9167 0.0074 1.4076 0.9652 0.2915
0.9114 0.0074 1.3965 0.9667 0.2878
0.9091 0.0073 1.3909 0.9667 0.2858
0.9117 0.0073 1.3935 0.9687 0.2867
0.9148 0.0073 1.3908 0.967 0.2881
0.8965 0.0072 1.3756 0.9603 0.286
0.8876 0.0071 1.3602 0.9499 0.283
0.8923 0.0072 1.3703 0.9542 0.2836
0.8997 0.0072 1.3737 0.9574 0.2857
0.9 0.0072 1.3742 0.9568 0.2858
0.8861 0.0071 1.3598 0.9552 0.2842
0.8868 0.0071 1.3639 0.952 0.2859
0.8832 0.0072 1.3692 0.9472 0.2828
0.8894 0.0072 1.3796 0.9521 0.2875
0.8878 0.0072 1.3818 0.9559 0.2852
0.8906 0.0072 1.3861 0.9581 0.2861
0.8866 0.0072 1.3831 0.9531 0.2831
0.8889 0.0072 1.3909 0.9536 0.2873
0.8815 0.0071 1.3956 0.9557 0.2884
0.8791 0.0072 1.3961 0.9543 0.2867
0.8805 0.0072 1.3984 0.9604 0.2841
0.8799 0.0072 1.3969 0.9584 0.2836
0.8815 0.0072 1.395 0.9563 0.2851
0.8948 0.0072 1.4078 0.958 0.2906
0.8922 0.0072 1.4015 0.9555 0.2876
0.8925 0.0072 1.4058 0.9528 0.2861
0.8956 0.0072 1.4096 0.9588 0.2859
0.9096 0.0074 1.4098 0.9685 0.2908
0.9096 0.0074 1.4292 0.9685 0.2908
0.8914 0.0073 1.402 0.963 0.2856
0.8983 0.0073 1.409 0.959 0.289
0.9051 0.0073 1.413 0.9543 0.2871
0.9014 0.0073 1.4073 0.9558 0.2906
0.8992 0.0073 1.4 0.9564 0.2854
0.9068 0.0074 1.4116 0.9616 0.2877
0.9043 0.0074 1.4113 0.9592 0.2881
0.9085 0.0074 1.4047 0.9595 0.2849
0.9026 0.0075 1.3876 0.9546 0.2787
0.9029 0.0074 1.3885 0.9524 0.2802
0.896 0.0073 1.3904 0.9544 0.2837
0.8989 0.0073 1.3937 0.9552 0.2823
0.9082 0.0073 1.4069 0.9558 0.2897
0.9078 0.0074 1.4194 0.9606 0.289
0.9121 0.0074 1.4267 0.9581 0.2888
0.9189 0.0074 1.4343 0.9596 0.2912
0.923 0.0074 1.4401 0.9596 0.2893
0.9224 0.0074 1.4396 0.9597 0.2883
0.9232 0.0074 1.4371 0.9575 0.2886
0.9141 0.0074 1.4223 0.9535 0.2879
0.9147 0.0074 1.4286 0.9531 0.2838
0.9102 0.0073 1.4121 0.9479 0.2767
0.9105 0.0073 1.4115 0.9454 0.2712
0.9109 0.0074 1.4135 0.9461 0.2735
0.9018 0.0073 1.4033 0.937 0.2679
0.9038 0.0073 1.4111 0.9389 0.2692
0.9098 0.0073 1.4199 0.9404 0.2734
0.9146 0.0074 1.4265 0.9435 0.2709
0.9103 0.0073 1.4217 0.9415 0.2658
0.9109 0.0073 1.4236 0.942 0.266
0.9127 0.0074 1.4228 0.9415 0.2642
0.9181 0.0074 1.4293 0.9385 0.2643
0.917 0.0073 1.4308 0.9363 0.2627
0.9148 0.0073 1.4193 0.9324 0.2587
0.9116 0.0073 1.4127 0.9266 0.2598
0.9117 0.0073 1.4128 0.9269 0.2597
0.9074 0.0073 1.4144 0.9222 0.2636
0.9051 0.0072 1.4105 0.9156 0.2602
0.8961 0.0072 1.3995 0.9186 0.2567
0.8962 0.0072 1.3991 0.9181 0.2542
0.9 0.0072 1.4076 0.9223 0.258
0.9002 0.0072 1.4089 0.9212 0.2591
0.9026 0.0073 1.4067 0.922 0.259
0.9065 0.0073 1.4198 0.927 0.2612
0.8994 0.0073 1.4102 0.9311 0.2574
0.8899 0.0072 1.3964 0.9277 0.2569
0.8783 0.0072 1.3768 0.9272 0.2505
0.8776 0.0072 1.3768 0.9271 0.2521
0.8619 0.0073 1.3581 0.925 0.2424
0.8672 0.0073 1.3612 0.9228 0.2396
0.8816 0.0073 1.3648 0.9259 0.245
0.8893 0.0073 1.3704 0.9208 0.25
0.894 0.0073 1.3761 0.9286 0.2494
0.8927 0.0074 1.3763 0.9278 0.2483
0.8911 0.0073 1.3682 0.9221 0.2459
0.8846 0.0074 1.3542 0.9215 0.2391
0.891 0.0074 1.3642 0.9185 0.237
0.8991 0.0075 1.3716 0.9232 0.2402
0.897 0.0075 1.36 0.9224 0.233
0.897 0.0075 1.3624 0.9225 0.2329
0.8949 0.0075 1.367 0.9174 0.2329
0.892 0.0074 1.3734 0.9117 0.2333
0.8912 0.0074 1.3686 0.9138 0.2354
0.8856 0.0073 1.3671 0.9099 0.2296
0.8816 0.0073 1.3601 0.9096 0.2269
0.8813 0.0073 1.361 0.9096 0.227
0.8839 0.0073 1.3635 0.9121 0.2316
0.8869 0.0074 1.3612 0.9101 0.2294
0.8854 0.0073 1.3724 0.9119 0.2309
0.8757 0.0073 1.3642 0.9111 0.2246
0.8838 0.0074 1.3725 0.9122 0.2237
0.885 0.0074 1.374 0.9131 0.2242
0.8937 0.0074 1.3866 0.919 0.224
0.8981 0.0075 1.3789 0.9207 0.2216
0.8934 0.0074 1.3629 0.9124 0.2138
0.8944 0.0074 1.3621 0.9143 0.227
0.893 0.0074 1.3556 0.9112 0.2244
0.8932 0.0074 1.3578 0.9117 0.2245
0.8899 0.0074 1.3496 0.9128 0.2164
0.8881 0.0074 1.3462 0.9143 0.2187
0.8948 0.0075 1.3535 0.9183 0.2263
0.8933 0.0075 1.3521 0.9139 0.2229
0.8918 0.0074 1.3542 0.9177 0.226
0.8914 0.0074 1.3537 0.9169 0.2259
0.8933 0.0074 1.3533 0.9153 0.228
0.8873 0.0074 1.3515 0.9171 0.23
0.8898 0.0074 1.3628 0.9136 0.2288
0.8856 0.0074 1.3595 0.9168 0.2336
0.8805 0.0073 1.3483 0.9148 0.2343
0.8799 0.0073 1.348 0.9147 0.2342
0.8803 0.0073 1.3509 0.9141 0.2337
0.8779 0.0073 1.3395 0.9158 0.2254
0.8713 0.0073 1.3483 0.9174 0.2285
0.8788 0.0074 1.3603 0.9235 0.2312
0.881 0.0074 1.3597 0.9237 0.2243
0.8806 0.0074 1.3595 0.9235 0.2245
0.8825 0.0074 1.365 0.9227 0.2266
0.8806 0.0073 1.3604 0.9208 0.2253
0.8815 0.0073 1.3592 0.9187 0.2235
0.9002 0.0075 1.3856 0.9249 0.2301
0.9073 0.0075 1.3894 0.927 0.2337
0.9073 0.0075 1.3893 0.9267 0.2337
0.9073 0.0075 1.3896 0.9267 0.2337
0.9039 0.0075 1.3877 0.9196 0.2312
0.9057 0.0075 1.3869 0.9176 0.2328
0.9146 0.0076 1.3971 0.9203 0.2342
0.9099 0.0075 1.3941 0.9197 0.2362
0.9083 0.0075 1.4006 0.9188 0.2351
0.9061 0.0075 1.4019 0.9186 0.2347
0.9061 0.0075 1.4005 0.9186 0.2347
0.9077 0.0075 1.3996 0.919 0.2341
0.912 0.0075 1.4064 0.9199 0.2417
0.9199 0.0076 1.4158 0.9262 0.2421
0.9185 0.0076 1.3976 0.9226 0.2423
0.931 0.0076 1.4008 0.9252 0.2467
0.9316 0.0076 1.4021 0.9259 0.2431
0.9296 0.0076 1.4052 0.9262 0.2443
0.9325 0.0076 1.4104 0.9263 0.2485
0.9292 0.0076 1.4144 0.9259 0.2464
0.9251 0.0075 1.4087 0.9242 0.2452
0.9276 0.0076 1.4146 0.9216 0.2411
0.9313 0.0076 1.4178 0.9252 0.2419
0.9358 0.0076 1.4227 0.9266 0.2442
0.9391 0.0076 1.4293 0.9257 0.2462
0.9378 0.0076 1.4285 0.9195 0.2489
0.9318 0.0076 1.4248 0.9192 0.2473
0.9391 0.0076 1.4265 0.9218 0.2533
0.9394 0.0076 1.4265 0.9214 0.2534
0.9399 0.0076 1.422 0.9229 0.2516
0.9391 0.0077 1.4168 0.9234 0.2536
0.9412 0.0077 1.4239 0.9212 0.2514
0.9426 0.0077 1.4238 0.9207 0.2516
0.944 0.0077 1.419 0.916 0.2452
0.9437 0.0077 1.4196 0.9161 0.2443
0.9451 0.0077 1.4246 0.9192 0.2443
0.941 0.0077 1.4186 0.9166 0.2439
0.9424 0.0076 1.4083 0.9248 0.2459
0.9149 0.0075 1.3851 0.9201 0.2431
0.9185 0.0075 1.3877 0.9219 0.2446
0.9193 0.0075 1.3889 0.9211 0.2458
0.9229 0.0075 1.389 0.9221 0.2449
0.9177 0.0075 1.3775 0.9244 0.2402
0.9075 0.0075 1.3778 0.9223 0.2419
0.9138 0.0075 1.3849 0.9244 0.2396
0.9096 0.0075 1.3846 0.925 0.2343
0.9113 0.0075 1.3845 0.9255 0.2346
0.9088 0.0075 1.3791 0.9219 0.2339
0.9145 0.0075 1.3753 0.9224 0.2335
0.9178 0.0075 1.3753 0.9253 0.2353
0.9228 0.0075 1.3757 0.9272 0.2377
0.9201 0.0076 1.3702 0.927 0.2308
0.9208 0.0076 1.3727 0.9267 0.2322
0.9163 0.0076 1.3641 0.9228 0.2281
0.913 0.0075 1.3539 0.9238 0.2286
0.9166 0.0076 1.3635 0.9246 0.2322
0.9117 0.0076 1.3592 0.9241 0.2305
0.9108 0.0076 1.3594 0.9223 0.2308
0.912 0.0076 1.361 0.9234 0.231
0.911 0.0076 1.3557 0.9219 0.2359
0.9152 0.0076 1.3559 0.9218 0.2365
0.915 0.0076 1.3552 0.9251 0.2308
0.9217 0.0077 1.3563 0.9185 0.2325
0.9204 0.0077 1.3561 0.9195 0.2321
0.92 0.0076 1.3559 0.92 0.2321
0.9231 0.0077 1.3587 0.9207 0.2282
0.9296 0.0078 1.3646 0.9216 0.2305
0.9277 0.0078 1.357 0.9202 0.2303
0.9153 0.0078 1.3391 0.9205 0.2261
0.9147 0.0078 1.3291 0.9196 0.226
0.9147 0.0078 1.3291 0.9196 0.2274
0.9132 0.0078 1.3249 0.9193 0.2274
0.9204 0.0078 1.3393 0.9188 0.2269
0.9216 0.0078 1.3296 0.9188 0.2286
0.9188 0.0078 1.3251 0.9128 0.2292
0.9204 0.0078 1.3272 0.9153 0.2294
0.9155 0.0078 1.3057 0.9144 0.2257
0.9162 0.0078 1.3062 0.9145 0.2258
0.9179 0.0078 1.3087 0.913 0.2262
0.916 0.0078 1.2978 0.9127 0.2254
0.9181 0.0078 1.3022 0.9135 0.2239
0.9197 0.0078 1.3082 0.9124 0.221
0.926 0.0078 1.3211 0.9109 0.226
0.9263 0.0078 1.3217 0.9107 0.2251
0.9214 0.0078 1.3122 0.9096 0.2251
0.92 0.0078 1.3204 0.904 0.2258
0.9169 0.0077 1.3062 0.9033 0.2228
0.9139 0.0077 1.3123 0.901 0.2243
0.9232 0.0076 1.3152 0.9028 0.2307
0.9231 0.0076 1.314 0.9018 0.2307
0.9181 0.0076 1.324 0.9 0.2314
0.9151 0.0076 1.3191 0.898 0.2293
0.9021 0.0076 1.3162 0.8966 0.2314
0.8924 0.0076 1.301 0.8981 0.2293
0.896 0.0077 1.2987 0.9039 0.2307
0.8969 0.0077 1.301 0.9038 0.2311
0.8924 0.0077 1.2879 0.904 0.229
0.8856 0.0077 1.2814 0.9094 0.2276
0.8863 0.0078 1.2885 0.91 0.2255
0.8836 0.0078 1.2796 0.9083 0.2213
0.8881 0.0078 1.288 0.9085 0.2217
0.8899 0.0078 1.2902 0.9101 0.222
0.8955 0.0078 1.2931 0.9072 0.2236
0.8974 0.0079 1.284 0.9075 0.2204
0.8982 0.0079 1.2837 0.9048 0.2254
0.8999 0.0079 1.2898 0.9056 0.2233
0.8983 0.008 1.2939 0.9071 0.2221
0.8994 0.008 1.2859 0.9074 0.2224
0.9068 0.008 1.283 0.9067 0.2296
0.9072 0.0081 1.2724 0.9146 0.2279
0.9075 0.0081 1.2642 0.9176 0.229
0.9072 0.008 1.2661 0.9154 0.229
0.9143 0.008 1.2681 0.9173 0.2287
0.9158 0.008 1.2694 0.9179 0.2289
0.9185 0.0082 1.2792 0.9201 0.2284
0.9199 0.0081 1.2834 0.9222 0.2341
0.9197 0.0081 1.2948 0.9229 0.2359
0.913 0.008 1.2942 0.9203 0.2401
0.9087 0.008 1.2923 0.9144 0.2427
0.9095 0.008 1.2936 0.9144 0.2415
0.9076 0.008 1.2946 0.9114 0.2397
0.9084 0.0081 1.2908 0.912 0.2417
0.9091 0.008 1.292 0.9108 0.2466
0.8942 0.0079 1.2778 0.9079 0.2469
0.8963 0.0079 1.2887 0.9133 0.2482
0.8954 0.0079 1.2875 0.9112 0.2479
0.9003 0.0079 1.2877 0.9115 0.2458
0.9001 0.008 1.2746 0.9118 0.2389
0.8914 0.0079 1.2704 0.9109 0.2381
0.8835 0.0079 1.2791 0.9131 0.2436
0.8867 0.008 1.2843 0.9147 0.2445
0.8869 0.008 1.2827 0.9145 0.245
0.8894 0.0079 1.2783 0.916 0.2457
0.8913 0.0079 1.2673 0.9158 0.2487
0.8941 0.008 1.2622 0.9164 0.2425
0.8944 0.0079 1.2655 0.9164 0.2427
0.8944 0.0079 1.2657 0.916 0.2429
0.8957 0.0079 1.2663 0.9154 0.2431
0.8928 0.0079 1.273 0.9164 0.2445
0.8856 0.0078 1.2743 0.9158 0.2432
0.8822 0.0078 1.2682 0.9137 0.2447
0.8786 0.0078 1.2627 0.9138 0.2444
0.8773 0.0079 1.248 0.9158 0.2465
0.8776 0.0078 1.2478 0.9149 0.247
0.8778 0.0079 1.2523 0.9151 0.2422
0.8782 0.008 1.2434 0.9181 0.2385
0.8772 0.008 1.2395 0.9174 0.2408
0.879 0.0081 1.2355 0.919 0.2381
0.8775 0.0081 1.239 0.9204 0.244
0.8766 0.0081 1.2385 0.9191 0.2439
0.8762 0.0081 1.2469 0.9177 0.2507
0.8781 0.0081 1.2528 0.9188 0.2516
0.8863 0.0081 1.2609 0.9179 0.2492
0.8875 0.0081 1.256 0.9179 0.2532
0.8854 0.0081 1.2585 0.9152 0.25
0.8839 0.0081 1.2616 0.9157 0.2444
0.8802 0.0081 1.2666 0.9146 0.2492
0.8846 0.0081 1.2684 0.9104 0.2506
0.8856 0.0081 1.2683 0.9081 0.251
0.8906 0.008 1.2842 0.9108 0.2498
0.8902 0.008 1.2869 0.9095 0.2496
0.8873 0.008 1.2851 0.9098 0.2494
0.8847 0.008 1.2902 0.9085 0.2509
0.8826 0.0079 1.2836 0.9088 0.2502
0.8805 0.0081 1.2865 0.9106 0.2523
0.873 0.0082 1.2753 0.9097 0.254
0.8728 0.0082 1.2736 0.9095 0.2525
0.8673 0.0081 1.2721 0.9081 0.2476
0.8693 0.0081 1.2647 0.9109 0.2442
0.8699 0.0081 1.2619 0.9086 0.2449
0.8767 0.0082 1.2702 0.9055 0.2477
0.8767 0.0082 1.2648 0.9013 0.2504
0.8772 0.0082 1.2661 0.9018 0.2501
0.8782 0.0081 1.2657 0.9039 0.2495
0.8791 0.008 1.2702 0.9008 0.2528
0.8751 0.0081 1.2637 0.9007 0.2534
0.8785 0.0081 1.2695 0.905 0.2521
0.8839 0.0081 1.2698 0.906 0.25
0.8835 0.0081 1.2681 0.9058 0.2503
0.8835 0.0081 1.2735 0.9033 0.2523
0.8837 0.0081 1.2776 0.901 0.253
0.8907 0.0081 1.3006 0.9014 0.2499
0.8924 0.0081 1.3036 0.9005 0.2502
0.8908 0.0081 1.2923 0.8994 0.2512
0.8913 0.0081 1.2923 0.899 0.2514
0.8913 0.0082 1.2909 0.9005 0.2494
0.8974 0.0082 1.3122 0.9031 0.251
0.896 0.0081 1.3175 0.9035 0.2499
0.8931 0.0081 1.31 0.9024 0.2489
0.8997 0.0082 1.3154 0.9042 0.2487
0.8998 0.0081 1.3152 0.9042 0.2493
0.8973 0.0081 1.3129 0.9042 0.2511
0.8981 0.0081 1.3017 0.9038 0.2492
0.8938 0.0082 1.2885 0.9037 0.2471
0.8964 0.0082 1.2923 0.9049 0.2498
0.8796 0.0083 1.2766 0.9012 0.2494
0.8802 0.0083 1.2734 0.901 0.2495
0.8804 0.0082 1.2727 0.9069 0.2522
0.8804 0.0082 1.2803 0.9117 0.2558
0.877 0.0082 1.2727 0.9147 0.2607
0.8835 0.0083 1.2781 0.916 0.2597
0.8888 0.0083 1.2665 0.9211 0.2598
0.8886 0.0083 1.2644 0.9214 0.2593
0.8854 0.0083 1.2573 0.9192 0.2541
0.8918 0.0084 1.2586 0.9256 0.2558
0.8876 0.0084 1.2602 0.9234 0.2553
0.8901 0.0085 1.2652 0.9217 0.2567
0.8868 0.0085 1.2729 0.9232 0.2591
0.8831 0.0084 1.2793 0.9176 0.2582
0.8836 0.0085 1.2966 0.9183 0.26
0.8881 0.0085 1.3023 0.923 0.2598
0.8822 0.0084 1.3053 0.9194 0.261
0.8787 0.0083 1.3086 0.9124 0.2631
0.8995 0.0088 1.2297 0.9241 0.2645
0.903 0.0088 1.2158 0.9292 0.2688
0.908 0.0089 1.2005 0.9275 0.2674
0.9027 0.0088 1.2058 0.9203 0.2721
0.8985 0.0087 1.209 0.9174 0.2771
0.9006 0.0087 1.1998 0.9223 0.2801
0.8977 0.0088 1.1912 0.9219 0.2789
0.8982 0.0088 1.1932 0.9213 0.2791
0.8968 0.0088 1.1911 0.9233 0.2722
0.9038 0.0089 1.1744 0.9243 0.2735
0.9009 0.0089 1.1623 0.9235 0.2704
0.904 0.009 1.1648 0.9232 0.2683
0.9044 0.009 1.1714 0.9195 0.2743
0.9048 0.009 1.1707 0.9202 0.2749
0.9038 0.0088 1.1745 0.9196 0.2728
0.9036 0.0086 1.1979 0.9135 0.2758
0.9007 0.0086 1.1808 0.9149 0.2757
0.8994 0.0086 1.2004 0.9164 0.2776
0.906 0.0087 1.1949 0.9221 0.276
0.9039 0.0086 1.1969 0.9192 0.2757
0.9027 0.0085 1.1982 0.9185 0.2772
0.9074 0.0086 1.1897 0.9201 0.2789
0.908 0.0085 1.2012 0.9194 0.2783
0.9067 0.0086 1.1996 0.9199 0.2768
0.9107 0.0086 1.1937 0.9223 0.2795
0.9113 0.0086 1.1978 0.9218 0.2776
0.9094 0.0086 1.1918 0.9222 0.2766
0.9098 0.0087 1.1957 0.9167 0.2777
0.9041 0.0086 1.1951 0.9165 0.2768
0.9025 0.0086 1.188 0.9203 0.2747
0.8946 0.0088 1.1836 0.9225 0.2759
0.8948 0.0087 1.1832 0.9226 0.2758
0.8953 0.0088 1.1805 0.9244 0.2743
0.8911 0.0088 1.1891 0.9235 0.2733
0.8966 0.0089 1.1952 0.9215 0.2767
0.8984 0.0089 1.1783 0.9221 0.2814
0.902 0.0089 1.1789 0.9194 0.2848
0.9013 0.0088 1.1787 0.9195 0.2828
0.9019 0.0088 1.1762 0.9173 0.2842
0.8993 0.0088 1.1697 0.9162 0.2857
0.8938 0.0088 1.1641 0.9173 0.2854
0.8974 0.0088 1.1631 0.9201 0.2853
