22.31 31.09 74.55 42.16 97.18 32.43 16.37 33.62 52.53 105.39 52.4 58.52 28.81 56.96 28.82 47.53 51.65 778 6040 1142 779.5 15.8426 30.96 32 10.2 22.085 21.29 60.6251 21.52 22.4
22.26 31.46 73.97 42.14 100.09 32.56 16.55 34.25 52.66 106.24 52.15 58.39 28.43 57.3 28.91 47.46 51.43 782 6120 1165 781 15.951 30.665 34.52 10.205 22.995 21.47 61.2164 21.73 22.05
21.08 32.09 75.35 42.36 103.53 34.32 16.5 34.78 53.86 107.54 52.16 59.45 28.72 58.29 29.33 48.32 52.64 786 6130 1174 794.5 16.0743 31.195 35.075 10.33 23.91 22.26 62.5636 22.09 22.295
20.75 32.36 75.52 42.2 105.75 34.23 16.59 34.72 54.84 106.42 52.61 61.49 28.91 58.21 29.81 48.47 52.71 781 6170 1183 802.5 16.3208 31.365 35.51 10.485 23.805 22.405 63.8721 22.18 22.2
20.92 32.44 75.29 42.67 105.71 34.07 16.87 35.42 55.11 106.78 52.57 61.27 28.97 58.66 30.6 47.98 52.22 782 6120 1189 821 16.5625 31.925 36.15 10.505 23.775 22.65 64.8413 22.3 22.405
21.25 32.26 75.89 42.67 105.74 34.16 16.76 34.92 54.99 108.23 52.65 60.43 29.08 58.5 30.66 48.06 52.47 764 6100 1192 835 16.4688 31.87 35.955 10.6 23.66 22.45 64.3179 22.37 22.395
21.41 33.16 76.95 43.1 107.44 34.34 16.83 35.27 54.99 104.74 52.93 61.6 29.34 59.54 30.88 48.97 52.97 785 6200 1188 855 16.5181 32.36 36.475 10.64 23.49 23.335 65.2871 22.56 22.395
21.35 33 76.6 42.7 107.55 34.04 16.67 35.17 55.87 102.98 52.62 61.38 29.17 59.2 31.14 49.03 52.97 805 6230 1193 859 16.5476 32.235 36.3 10.91 23.25 23.2 65.0545 22.63 22.1
21.22 33.27 77.55 42.55 105.36 34.24 16.6 35.57 56.3 100.63 52.43 60.98 29.23 59.28 30.58 49.52 53.74 801 6110 1196 926.5 16.6758 32.55 36.185 11 23.75 23.305 65.1514 22.58 22.29
21.07 33.66 77.92 42.58 105.24 34.33 16.74 35.56 56.02 103.55 52.51 60.35 29.38 58.49 30.75 49.89 53.87 814 6090 1197 930 16.6364 33 36.08 11.12 24.17 23.985 65.5876 22.58 22.2
21.02 33.58 78.28 42.7 105.34 34.3 16.81 34.2 56.6 100.61 52.69 59.93 29.42 57.73 30.9 50.68 54.36 845 6130 1199 925.5 16.6709 32.705 35.955 11.2 23.83 23.755 65.1127 22.17 22.085
20.96 33.42 78.12 43.62 105.12 34.16 16.95 34.73 57.14 96.73 52.49 63.8 29.45 58.64 31.2 50.98 54.45 838 6190 1195 923 16.666 32.685 35.99 11.25 23.85 24.135 66.111 22.43 22
21.1 33.31 78.02 43.53 104.93 34.6 16.8 34.59 57.27 96.38 52.51 62.39 29.56 58.13 30.43 51.12 54.56 834 6160 1200 921 16.7301 32.38 35.375 11.235 23.605 23.8 65.6264 22.17 21.835
21.07 33.42 77.98 43.71 106.31 35.21 16.9 34.9 58.09 95.62 52.83 63.04 29.69 58.92 30.89 51.54 55.13 829 6210 1196 925.5 16.8583 32.48 35.79 10.99 23.69 23.99 67.4582 22.52 21.925
21.27 33.38 77.41 43.6 106.5 35.32 17.02 35.42 58.37 94.5 52.96 61.91 29.7 59.59 31.78 51.23 55.28 837 6190 1209 948 17.0259 32.505 36.725 11.165 24.02 24.39 69.8037 22.79 22.2
21.4 33.46 77.99 43.14 106.31 35.34 17.12 34.91 58.49 93.12 52.84 59.56 29.83 59.25 31.72 51.85 55.68 821 6130 1215 943.5 16.9618 32.145 36.54 11.19 23.945 24.31 69.513 22.84 22.175
21.25 33.42 76.98 43.19 106.31 34.13 16.71 34.55 58.88 91.4 53.43 58.42 29.63 58.99 31.05 51.51 55.33 822 6170 1206 937 16.8682 31.975 35.955 11.07 24.415 24.35 69.0768 22.42 22.125
21.11 33.72 77.46 43.39 104.85 34.25 16.69 34.8 59.27 92.55 54.16 59.19 29.73 60.02 30.69 51.8 55.4 811 6210 1198 943.5 16.8928 31.995 35.79 11.085 24.515 24.295 68.9217 22.58 22.235
21.61 34.11 77.46 43.42 109.93 35.37 16.4 35.82 58.82 91.7 54.76 59.14 30.78 61.96 30.89 51.75 55.24 811 6210 1188 946.5 17.4746 32.19 36.365 10.99 24.905 24.61 69.6099 22.93 22.355
21.7 33.9 76.36 43.29 108.88 34.73 16.01 35.77 58.75 92.41 54.61 60.28 30.72 60.49 30.45 51.1 54.66 838 6230 1170 958.5 17.4944 32.18 35.515 11.3 24.6 24.575 69.542 22.91 22.155
21.51 34.55 76.47 43.1 109.82 34.57 16.5 35.92 59.82 90.03 54.24 58.44 30.8 60.2 30.15 51.18 54.7 842 6190 1190 958.5 16.9224 32.43 35.73 11.26 23.47 25.28 71.1994 23.19 22.06
21.25 34.31 76.62 43.49 109.33 34.64 16.3 35.95 60.13 93.17 53.76 59.35 30.34 60.2 30 50.99 54.83 862 6200 1177 961 16.7252 32.83 35.74 11.37 23.575 24.855 70.7633 23 22.22
21.43 34.4 77.37 43.63 110.51 34.98 16.77 36.22 60.56 92.93 53.86 60.22 30.54 61.35 31.29 51.51 55.81 857 6190 1194 946 16.7646 32.835 35.93 11.285 23.6 23.99 71.8779 22.85 22.985
21.37 34.62 80.88 43.9 109.93 35.6 17.13 36.65 60.99 92.42 53.75 60.05 30.5 61.11 32.28 51.33 56.2 859 6350 1200 935.5 16.7252 33.1 35.85 10.915 23.26 23.735 70.9474 22.99 23.8
21.76 34.39 79.91 43.95 110.27 35.62 16.92 35.87 60.59 91.18 53.43 60.77 30.24 59.46 32.54 50.9 55.89 852 6500 1195 935 16.8041 33.015 35.6 10.865 23.39 23.74 71.9651 23.03 23.95
21.81 34.55 80.63 44.43 113 36.08 17.37 36.21 61.22 92.41 53.61 58.33 30.34 59.74 34.05 52.2 56.99 865 6500 1208 941.5 16.9027 33.8 36.13 10.79 23.895 24.215 73.0797 23.32 23.65
22.15 34.82 80.9 44.56 114.72 36.47 17.26 37.25 61.97 91.95 53.14 57.99 30.21 60.64 35.12 52.61 57.56 871 6460 1213 972.5 16.8484 33.11 36.25 11.275 24.32 24.48 73.7097 23.83 23.4
22.15 34.82 80.9 44.56 114.72 36.47 17.26 37.25 61.97 91.95 53.14 57.99 30.21 60.64 35.12 52.61 57.56 885 6460 1213 972.5 16.8484 33.11 36.25 11.275 24.32 24.48 73.7097 23.83 23.4
22.14 34.56 80.57 44.56 115.75 36.28 17.33 37.38 61.38 92.43 53.04 57.54 30.08 60.68 35.11 52.46 57.59 873 6630 1213 972.5 16.8484 33.11 36.25 11.275 24.32 24.48 73.7097 23.83 23.6
21.71 34.29 80.4 44.7 114.89 35.93 17.2 37.51 60.64 91.23 52.65 56.99 30.07 60.4 34.39 51.92 57.68 868 6750 1206 968.5 17.0506 33.35 36.825 11.29 24.265 24.35 72.7793 23.68 23.9
21.35 33.99 79.85 44.4 114.58 36.13 17.27 37.68 61.52 91.5 52.31 57.59 30.13 60.62 35.25 52.98 58.46 848 6550 1207 954.5 16.878 33.03 36.555 11.13 23.975 24.1 72.2753 23.29 24.15
21.62 34.23 80.32 45.02 115.07 36.6 17.51 38.63 60.93 92.9 52.81 56.65 30.24 61.68 35.3 52.96 57.91 837 6620 1226 963 17.021 33.915 37.535 11.35 24.11 24.53 72.4594 23.75 23.99
21.55 34.21 80.36 45 116.42 36.14 17.6 38.99 60.45 92.03 53.08 56.75 30.34 62.04 35.06 52.88 58.39 854 6600 1233 963 17.021 34 37.205 11.185 24.125 24.675 72.5757 23.79 23.9
21.48 33.9 79.23 45.12 115.65 36.13 17.57 39.61 61.6 88.91 53.12 56.78 30.65 61.54 34.78 53.28 59.17 840 6510 1233 945 16.8632 34.73 36.96 11.195 23.915 24.67 71.6162 23.54 23.75
21.44 34.41 80.9 45.31 117.32 36.5 17.6 39.2 62.41 88.83 53.52 55.4 30.88 61.77 35.09 55.46 60.13 839 6570 1231 963 16.9865 34.455 37.415 11.22 24.065 24.73 71.2867 23.75 23.62
21.43 35.63 81.08 45.41 118.43 36.76 17.7 38.33 63.35 90 53.54 55.16 31.07 61.76 34.74 55.25 60.61 867 6590 1234 976 16.9322 34.27 37.54 11.495 24.07 24.58 70.8505 23.77 23.61
21.47 35.27 79.83 45.28 115.14 36.46 17.34 38.32 61.97 90 54.04 54.13 30.66 60.51 33.29 54.44 59.47 850 6500 1222 962.5 16.3504 33.945 37.085 11.375 24.215 24.095 69.0574 23.63 23.6
21.22 35.16 79.92 45.51 114.81 36.23 17.21 38.15 61.61 86.89 53.78 53.19 30.79 60.47 33.49 54.2 59.39 828 6410 1218 941 16.1532 33.755 36.86 11.465 23.975 24.9 69.7165 23.57 23.87
21.45 36.29 80.82 45.95 115.02 36.78 17.29 38.9 63 87.28 53.61 54.92 30.45 60.2 34.3 55.21 60.19 816 6550 1223 948.5 16.1039 33.845 37.715 11.51 24.245 26.065 71.4514 23.86 23.59
21.64 36.13 81.47 46.38 115.49 37.49 17.35 37.98 62.69 87.64 53.87 53.23 30.25 60.5 34.04 55.49 60.19 825 6640 1203 935 15.8672 33.535 37.245 11.76 24.17 25.89 70.9668 23.76 23.5
21.43 36.44 84.39 46.9 116.01 37.85 17.09 38.48 62.68 87.67 53.98 54.08 30.19 60.96 33.85 55.7 60.54 812 6570 1199 930 15.7982 33.28 36.88 11.51 23.745 25.875 69.5517 21.86 23.5
21.36 36.64 85.41 47.62 116.38 38.69 16.94 38.88 62.9 85.1 53.62 53.78 30.09 61.79 34.56 56.82 60.88 820 6590 1194 936 15.8968 34.555 39.335 11.2 24.175 26.35 70.9377 22.44 23.5
21.06 36.82 85 47.71 118.9 38.98 17.04 39.77 63.41 84.89 53.34 52.19 30.09 62.21 34.31 57 61.09 839 6680 1190 1017 15.8179 35.08 39.675 11.325 24.535 26.94 73.4868 22.44 23.35
20.83 36.22 83.26 46.93 115.73 36.7 16.56 35.92 61.09 81.04 52.43 50.58 29.5 59.32 33.39 55.72 59.65 843 6680 1173 1004 15.4826 34.4 37.775 11.07 24.095 25.92 70.899 21.58 22.65
21.24 36.64 83.51 47.46 116.37 36.42 16.06 35.86 60.69 83.88 52.58 51.95 29.75 59.58 33.32 55.88 59.17 818 6250 1150 982.5 15.3643 33.905 36.59 10.955 23.465 25.44 70.0073 20.91 22.13
21.69 37.23 85.01 49 118.91 37.14 16.54 36.23 62.16 84.88 55.01 51.51 29.91 60.61 33.94 57.28 60.51 830 6300 1169 994.5 15.6453 34.27 37.92 10.895 24.42 26.07 70.8311 21.13 22.42
21.78 36.26 84.28 48.84 114.58 36.16 16.35 35.02 59.79 83.67 54.94 51.14 29.6 59.82 34.17 56.05 59.33 830 6300 1159 990 16.0842 33.66 37.415 11.27 24.52 25.43 71.3351 20.85 22.7
21.94 36.77 85.47 49.34 117.02 36.96 16.39 35.63 60.71 80.37 54.74 50.98 29.9 61.32 34.31 57.5 61.15 796 6110 1158 949 15.951 34.305 37.265 11.19 24.44 25.48 71.1413 21.04 22.67
22 35.36 83.13 48.59 110.71 35.14 16.15 34.71 58.79 77.97 54.13 49.1 29.57 58.42 33.57 55.33 61.15 796 6110 1158 949 15.8376 33.31 35.45 11.325 23.755 24.55 68.8539 20.59 22.03
22.01 34.76 82.45 48.59 107.18 34.37 16.1 34.17 57.5 78.26 54.74 48.3 29.75 57.51 31.6 53.82 58.34 796 6110 1148 928.5 15.5812 32.72 34 10.77 23.385 24.2 68.7279 20.41 21.57
21.4 33.28 80.27 47.5 107.39 33.01 15.54 33.17 55.97 74.16 53.71 47.66 29.21 56.39 30.65 53.13 56.38 796 6110 1118 928 15.3988 32.18 33.59 10.415 23.805 24.07 68.6213 20.19 21.26
20.71 31.87 79.81 47.74 103.5 32.04 14.94 32.96 55.68 73.3 52.84 48.16 30.07 56.38 30.58 52.67 55.22 773 6100 1086 889.5 15.315 31.01 33.345 10.075 23.805 22.99 66.3436 19.62 21.34
21.93 34.19 84.16 49.03 111.64 33.97 15.45 34.55 59.31 76.12 54.25 48.73 30.52 59.43 31.84 55.25 58.79 789 6120 1114 969 15.3446 32.535 35.185 10.085 24.535 25.225 70.8505 20.65 22.27
21.65 34.07 84.22 48.85 111.96 34.21 15.27 33.86 59.49 76.12 54.38 47.67 30.37 59.46 31.3 55.58 59.15 769 6190 1107 955.5 15.1966 32.305 35.48 10.75 24.32 25.285 72.9537 20.53 22.05
21.7 34.81 87.42 48.51 113.17 35.54 15.68 33.78 61.16 74.41 54.89 49.4 30.4 61.14 32.21 56.74 60.73 771 6270 1142 1009 15.2706 33.055 35.905 10.525 25.435 25.915 73.9133 21.13 21.95
21.7 34.78 86.15 48.1 111.97 35.42 15.26 33.12 60.53 72.24 54.63 48.03 30.31 59.88 32.03 55.95 59.79 791 6260 1143 1017 15.2656 33.19 35.37 10.6 25.395 25.685 75.3283 20.35 22.95
21.38 33.86 85.03 47.48 107.24 34.58 15.15 30.3 59.12 72.45 54.5 47.76 30.03 58.36 30.99 55.03 58.29 773 6270 1128 991 14.8317 32.08 33.65 10.88 24.705 24.825 71.7325 20.35 22.8
21.29 34.19 84.4 47.89 102.64 34.53 15.16 29.9 58.81 71.14 55.58 46.86 30.55 57.95 30.21 54.67 58.13 753 6210 1136 964 14.5951 32.595 32.995 10.64 24.37 24.96 71.5968 19.86 22.85
20.92 32.07 82.94 47.66 101.88 34.16 15.26 29.57 58.41 71.37 55.46 48 30.03 57.16 30.25 53.89 57.11 749 6260 1168 973.5 14.8564 32.15 33.94 10.53 24.815 25.78 73.7097 20.15 23.15
20.65 32.59 80.73 47.49 98.85 33.45 15.37 29.94 57.55 70.36 55.17 46.86 30.29 58.87 29.91 53.12 55.98 738 6130 1151 929.5 14.8564 31.435 32.33 10.765 24.04 24.63 72.6339 19.48 22.75
19.95 31.04 78.54 45.55 93.66 31.66 15.09 28.37 54.7 66.54 53.76 44.97 29.13 56.67 28.51 49.76 53.41 729 6100 1139 891.5 14.5655 30.605 31.52 10.375 23.32 23.8 69.4451 18.91 22.11
20.09 31.34 79.9 46.65 95.42 32.49 15.37 29.35 56.38 68.15 54.08 45.71 29.69 58.73 29.42 51.09 54.81 714 5980 1126 901.5 14.2351 30.91 31.065 9.78 23.18 23.71 69.0187 19.28 22.65
20.05 31.4 78.73 46.05 93.56 32.63 15.25 28.4 56.72 67.46 53.96 44.94 28.93 56.33 28.9 50.47 54.37 720 5970 1137 894 13.5103 30.88 31.375 10.31 23.435 23.8 68.5437 18.84 22.81
20.01 31.24 78.87 46.6 92.09 32.81 15.3 28.41 55.99 67.04 53.43 44.68 28.37 55.89 28.61 50.48 54.31 700 5930 1133 846 13.4906 30.425 29.825 9.772 22.395 22.825 66.9057 18.84 22.46
20 31.49 78.71 46.18 94.03 32.95 14.91 28.33 56.81 66.43 52.91 44 28.4 56.14 28.77 50.82 54.99 700 5760 1135 884.5 13.6089 31.475 30.7 9.862 23.145 23.81 69.1253 19.11 22.82
20.28 32.75 80.5 47.52 98.33 34.63 15.25 29.15 57.92 70.26 53.59 47.02 29.06 59.44 30.84 52.62 56.72 720 5750 1159 917.5 13.9294 32.67 31.595 10.135 23.805 24.72 71.1025 19.94 23.27
20.34 32.36 79.38 47.23 95.1 34.36 15.41 28.77 57.37 68.59 53.43 46.17 28.6 57.68 30.46 52.25 56.46 752 5800 1198 929 13.9245 32.5 31.42 10.335 23.99 24.415 70.55 19.87 23.36
20.02 31.48 78.78 46.65 89.41 33.51 15.95 27.64 57.36 65.94 53.59 44.61 28.9 57.13 30.26 51.53 55.03 749 5880 1221 915.5 13.8062 32.57 31.39 10.3 24.075 24.39 71.7034 19.81 23.3
20.02 31.48 78.78 46.65 89.41 33.51 15.95 27.64 57.36 65.94 53.59 44.61 28.9 57.13 30.26 51.53 55.03 746 5880 1221 915.5 13.9541 33.05 31.415 10.245 24.325 24.38 71.5677 19.79 23.15
20.22 32.22 81.21 47.59 92.54 34.16 16.41 28.43 58.9 67.67 54.94 46.3 29.53 60.07 31.92 53.5 56.69 744 5820 1233 916 13.9689 33.18 31.27 10.295 23.645 24.185 71.5968 19.7 23.3
20.41 32.4 81.49 47.64 92.99 34.03 16.26 28.43 59.13 65.33 55.11 44.74 29.28 59.67 31.95 53.02 56.8 753 5890 1250 933.5 14.1119 33.455 31.905 10.49 24.215 24.865 72.3431 19.83 23.15
19.92 30.335 77.78 46.19 88.2 32.87 15.86 26.76 56.58 60.93 53.22 43.06 28.51 56.88 30.65 50.02 53.4 761 5860 1238 914 13.8555 32.815 30.61 10.61 23.915 24.28 70.4628 19.45 23.15
19.92 30.1 76.12 45.43 83.5 31.62 15.78 25.86 55.62 59.13 53.49 43.19 28.32 54.78 30.01 48.66 52.19 733 5810 1230 894 13.6779 32.665 30.575 10.24 23.59 23.985 70.0751 19.22 23.7
20.21 29.84 76.67 45.89 83.01 31.85 15.9 26 56.55 58.56 54.35 42.7 28.64 55.06 30.44 49.25 53.34 729 5700 1223 902 13.4955 32.42 30.45 10.185 23.64 23.78 69.8425 19.26 24.3
20.1 29.52 76.19 45.52 86.35 31.79 15.98 26.45 57.04 58.97 53.98 42.52 28.88 55.27 31.11 49.19 53.6 718 5730 1229 927 13.5152 33 30.27 10.205 24.38 24.395 72.0814 19.65 24.08
20.01 30.45 78.63 46.47 90.02 33.21 16.6 28.15 59.82 64.28 54.33 45.31 29.38 57.87 32.42 51.77 56.16 720 5800 1243 956 13.8604 33.7 32.19 10.535 25.35 25.06 73.3802 19.92 24.4
20.1 30.73 78.67 46.44 90.39 33.48 16.16 27.94 60.36 65.35 53.66 45.24 29.3 58.86 32.71 52.15 56.8 744 5860 1246 950.5 14.0379 33.38 32.865 10.935 25.26 25.03 72.1202 20.24 24.39
20.66 31.46 39.66 45.98 91.53 33.82 16.43 27.94 59.99 62.08 54.47 43.97 29.39 57.64 32.5 51.87 56.18 758 5910 1284 1066 14.0527 33.63 33.67 10.925 25.815 25.79 74.6499 20.77 24.58
20.86 32.2 40.68 47.21 95.57 34.82 16.52 29.41 61.6 64.75 54.62 45.46 29.7125 59.5 33.6 53.62 58.46 753 5920 1303 1087 14.2598 33.86 33.96 11.18 26.12 26.13 75.7935 20.95 25.2
20.89 32.63 40.72 47.05 94.85 34.46 15.9 29.3 62.08 65.21 54.2 45.27 29.73 59.34 34.06 53.72 58.29 760 5930 1249 1102 14.3387 33.97 33.68 11.32 26.305 26.21 76.0359 20.84 25.2
21.09 32.47 40.56 47.25 93.87 34.15 15.9 29.13 62.45 65.05 54.8 44.32 29.98 59.42 33.83 54.98 58.66 732 5870 1237 1128 14.3387 34.37 34.055 11.235 26.545 26.065 75.2411 20.73 25.1
21.74 32.61 40.71 47 94.61 34.31 15.98 29.37 62.49 64.25 54.47 43.46 30.01 59.26 33.83 54.95 59.09 732 5910 1242 1164 14.3535 34.6 34.165 11.265 26.825 26.305 74.8534 20.73 25.44
