timestamp,open,high,low,close,volume
2019-01-07,146.9600,150.6100,143.6000,149.1900,6016770
2018-12-31,173.2700,175.4600,138.6500,149.5400,46052346
2018-11-30,168.1400,174.6500,161.1700,170.7400,42517431
2018-10-31,182.3900,185.5100,155.0000,167.8300,59046871
2018-09-28,173.8000,186.9100,173.1700,180.5000,35958779
2018-08-31,169.0400,177.0750,166.7550,173.8400,33152950
2018-07-31,150.3700,172.8100,149.8917,169.0000,38336636
2018-06-29,152.9900,158.5800,147.2200,150.8700,33820060
2018-05-31,143.1800,155.5250,138.3400,151.6500,34888182
2018-04-30,135.5700,147.8400,127.7900,143.4700,45012456
2018-03-29,139.4500,145.9900,131.8100,135.7800,36537448
2018-02-28,149.2800,150.3500,131.8100,139.0800,33219034
2018-01-31,145.9600,157.1499,144.8300,150.8800,38218474
2017-12-29,138.9400,146.3300,134.8300,144.9000,27657812
2017-11-30,132.4500,139.9800,125.5900,138.6300,28203067
2017-10-31,132.6500,134.5200,125.8000,131.4200,36874891
2017-09-29,121.1800,133.8100,120.1300,132.2400,26908206
2017-08-31,113.5200,121.9200,111.4400,120.5200,37530927
2017-07-31,122.3200,124.2400,112.2500,112.5800,33551514
2017-06-30,124.4000,125.3100,116.3000,121.7000,34211629
2017-05-31,117.6500,124.4300,111.2100,124.0300,37289195
2017-04-28,112.2300,120.7400,111.0700,117.4900,36910349
2017-03-31,122.2000,124.5000,109.2700,111.9700,48559958
2017-02-28,117.3700,125.0000,117.2500,121.0300,35376596
2017-01-31,108.9100,122.1700,105.8900,117.4600,50600324
2016-12-30,106.8700,111.4300,105.0900,108.0700,33046200
2016-11-30,93.2800,107.3200,90.9800,106.4600,46213453
2016-10-31,96.5900,97.8200,89.9500,93.0000,36493640
2016-09-30,94.1100,97.2800,89.9200,97.0600,29529146
2016-08-31,89.6700,94.4300,86.8800,93.9000,28171936
2016-07-29,84.8900,93.0900,83.2300,89.7800,32032012
2016-06-30,83.3000,87.5000,78.7300,85.1300,33694929
2016-05-31,90.8200,91.0500,81.4800,84.0600,36875375
2016-04-29,82.4300,94.1000,78.1500,90.1100,45761264
2016-03-31,73.6900,86.6600,73.3100,83.2500,41442117
2016-02-29,70.1600,77.1500,64.5100,73.1700,33772171
2016-01-29,83.6400,83.6550,66.5100,70.5000,35744500
