timestamp,open,high,low,close,volume
2019-01-04,90.4500,90.4600,88.0000,89.7900,3174725
2018-12-31,94.8400,98.1800,85.8900,90.7700,23576477
2018-11-30,89.3700,95.4100,86.6000,95.4100,18374712
2018-10-31,87.8800,92.7900,86.7600,88.5300,19763066
2018-09-28,87.3200,89.7800,85.8800,87.9700,15470544
2018-08-31,87.9200,89.9600,86.3300,87.5300,12650709
2018-07-31,85.5900,88.9500,84.2200,88.2500,12529319
2018-06-29,83.4000,86.5700,77.7300,85.3800,21041091
2018-05-31,86.3800,86.8000,79.9300,83.1400,16820644
2018-04-30,82.2900,87.1899,80.2100,86.5800,19304691
2018-03-29,79.2800,82.6700,78.1500,82.1300,21071169
2018-02-28,83.2800,83.5050,76.0400,79.3600,21853969
2018-01-31,91.0000,91.4800,80.5700,83.1700,27707969
2017-12-29,91.7100,92.3700,88.8200,91.4900,17661949
2017-11-30,88.0000,91.7800,87.0400,91.5600,17803657
2017-10-31,81.1800,88.2000,80.8900,87.7600,18238276
2017-09-29,81.0700,83.1400,79.9400,80.9100,17950312
2017-08-31,80.6500,82.3800,79.7700,80.9000,16861035
2017-07-31,78.2500,81.9200,77.3600,81.1000,11758739
2017-06-30,78.2900,82.8948,77.7300,77.9500,17699265
2017-05-31,79.8300,80.0500,74.6300,78.1800,21728281
2017-04-28,77.5900,81.4900,76.7279,79.7600,15552570
2017-03-31,77.0400,78.4390,75.0900,77.7700,20349776
2017-02-28,72.9100,78.7300,71.6300,78.0000,19080661
2017-01-31,72.3700,73.4700,69.9600,73.4400,18176265
2016-12-30,72.0300,74.8750,70.9300,72.3600,21190270
2016-11-30,74.0500,76.1200,69.4136,72.4700,23369519
2016-10-31,74.6300,74.8600,70.1200,74.0400,19982233
2016-09-30,73.7300,77.8000,72.1228,74.8400,23591419
2016-08-31,82.5000,83.0000,73.4400,73.9900,27730617
2016-07-29,84.8100,85.2400,80.4600,82.5800,26541571
2016-06-30,74.0600,84.5400,73.9500,84.5100,28443276
2016-05-31,73.1000,75.2500,71.9300,74.1000,27975264
2016-04-29,68.8400,72.8800,68.0900,72.7600,26857037
2016-03-31,65.1000,70.1000,64.9250,68.9300,82643214
2016-02-29,64.6900,68.4900,63.1600,64.8200,28582338
2016-01-29,59.6800,65.0350,58.9000,64.9100,20424856
2015-12-31,57.7300,61.2000,56.4000,59.7500,21040311
2015-11-30,57.5800,58.4000,55.1250,57.7600,14904450
2015-10-30,55.0200,59.2000,54.6200,57.3600,20435612
2015-09-30,51.7600,55.6300,50.7400,55.0800,19537532
2015-08-31,51.9200,54.8700,50.1600,51.9400,19605341
2015-07-31,48.7700,52.4400,48.5200,51.9100,16733525
2015-06-30,52.9000,53.2200,48.3600,48.6300,21809214
2015-05-29,54.6100,54.9900,52.1500,52.8700,18420262
2015-04-30,54.2700,55.6700,53.1901,54.5200,15122090
2015-03-31,53.9900,55.1200,51.8445,54.2100,18796650
2015-02-27,56.1700,56.7600,52.3800,54.0800,19750196
2015-01-30,53.3000,57.4797,52.9000,56.1400,15744260
2014-12-31,52.1300,56.1900,51.1500,53.3000,16936518
2014-11-28,53.3700,53.6200,51.2900,53.0500,12413737
2014-10-31,48.2100,53.5100,47.5800,53.3700,17653865
2014-09-30,50.0600,50.7100,47.8000,48.2300,11474831
2014-08-29,47.7200,50.6400,45.9800,50.6100,14047300
2014-07-31,49.3500,49.5480,47.6800,47.7700,11348800
2014-06-30,48.8200,49.5000,47.2250,49.4500,12389500
2014-05-30,45.6600,48.6400,45.4300,48.6100,18715500
2014-04-30,45.3800,46.6300,44.8600,45.5300,16016400
2014-03-31,44.6600,45.8600,43.6300,45.4000,16078600
2014-02-28,42.5000,45.1500,41.0650,44.8400,13639800
2014-01-31,42.0100,42.6756,41.1100,42.5700,15544700
2013-12-31,42.3900,42.5800,40.3500,42.2600,17889000
2013-11-29,43.0000,45.0900,41.7200,42.3500,11575300
2013-10-31,40.9700,43.0600,40.0500,42.8700,15480800
2013-09-30,40.7900,41.3000,39.0500,41.2800,21920800
2013-08-30,43.0100,43.4800,40.2400,40.7400,15365900
2013-07-31,41.2900,43.7200,39.5400,42.6800,15591000
2013-06-28,40.0600,41.7000,38.9100,41.2300,19096300
2013-05-31,41.7400,43.0900,39.9100,39.9400,21339200
2013-04-30,41.4200,42.5294,40.7200,41.8800,16586200
2013-03-28,39.5100,41.4500,39.1700,41.4400,18274700
2013-02-28,38.5200,39.9800,38.0350,39.4500,13998500
2013-01-31,37.6700,38.8950,36.9600,38.2800,22769700
2012-12-31,37.7800,38.5000,36.5600,37.1300,18257000
2012-11-30,36.8000,38.2600,35.9500,38.1700,16879500
2012-10-31,36.9800,37.4500,36.0000,36.7400,14138300
2012-09-28,37.0000,37.8600,35.5000,37.0600,18155100
2012-08-31,36.3600,39.3800,35.9500,36.8700,19099900
2012-07-31,34.3800,36.9600,34.0500,36.2500,13403300
2012-06-29,33.9700,35.0000,32.7500,34.2800,18095800
2012-05-31,34.3400,34.8900,32.7700,34.2100,16536200
2012-04-30,34.0900,34.6600,32.8200,34.2400,16255600
2012-03-30,34.4300,34.4500,33.1100,34.0300,17746200
2012-02-29,33.7300,34.6700,33.3650,34.2800,20220000
2012-01-31,32.0500,33.9390,31.2500,33.7300,18453100
2011-12-30,31.1300,32.7800,30.3350,31.8600,20463440
2011-11-30,29.8800,31.4900,29.6300,31.0700,20260900
2011-10-31,30.2800,31.0800,28.3400,30.5300,28216500
2011-09-30,29.9300,31.0300,28.1000,30.1800,27257300
2011-08-31,28.4400,29.8150,25.3900,29.7800,35230100
2011-07-29,29.4500,30.2200,27.5400,28.0000,17518700
2011-06-30,29.9000,30.1500,28.2800,29.4500,26433500
2011-05-31,29.9100,30.7000,28.7100,30.0100,30511500
2011-04-29,28.1100,29.4150,27.8700,29.3800,17097700
2011-03-31,27.8100,28.3300,26.8000,28.0500,28203400
2011-02-28,25.7500,27.9300,25.5800,27.7400,24179000
2011-01-31,25.4900,26.3400,25.1700,25.5000,17594500
2010-12-31,24.6800,25.8200,24.5000,25.2900,19574400
2010-11-30,24.0600,24.9300,23.5200,24.5100,24534600
2010-10-29,23.4400,24.1200,23.1300,23.8800,18117200
2010-09-30,22.9000,23.5200,22.1600,23.2700,20851600
2010-08-31,21.6700,23.0000,21.4400,22.5800,29871000
2010-07-30,20.6500,21.9600,19.9200,21.3800,17833400
2010-06-30,20.3100,21.8100,19.7800,20.6000,31585000
2010-05-28,21.8200,22.0800,19.4100,20.3400,26489600
2010-04-30,21.7900,22.2200,20.7500,21.7800,19375900
2010-03-31,22.3900,22.3900,20.3900,21.7600,35553000
2010-02-26,21.8900,23.0000,21.2000,22.2600,16685300
2010-01-29,22.4100,23.7700,21.3900,21.8000,25477200
2009-12-31,22.3900,23.0300,21.3400,22.4100,33127300
2009-11-30,19.0900,22.2800,18.9700,22.2400,64762900
2009-10-30,19.9900,20.1700,18.9100,18.9700,19931700
2009-09-30,20.0000,20.5000,19.5100,19.9400,15562600
2009-08-31,19.7500,20.5000,18.7000,20.1000,48120600
2009-07-31,18.2300,19.9100,18.0700,19.7100,14037300
2009-06-30,16.7500,19.4900,16.5500,19.1100,47075300
2009-05-29,18.0000,18.7670,16.8600,17.2800,11104500
2009-04-30,18.9900,19.0900,17.4300,18.0000,6789200
2009-03-31,18.3900,19.5000,16.2200,19.2400,10390500
2009-02-27,21.1600,21.5400,17.9700,18.5500,7168100
2009-01-30,21.1300,21.4900,19.6100,21.1800,6257600
2008-12-31,19.9000,22.3500,17.8500,20.8800,12218900
2008-11-28,19.8200,21.4900,18.5100,20.2800,10616000
2008-10-31,21.1900,21.4700,16.4700,20.2800,10534600
2008-09-30,23.0000,23.0000,18.7500,21.5000,10239700
2008-08-29,19.3900,23.1200,19.0500,22.9500,10421400
2008-07-31,22.4000,23.2300,18.0900,19.2500,8967400
2008-06-30,22.3700,23.6500,21.0700,22.1800,20214900
2008-05-30,21.2200,22.4500,20.5100,21.5000,18356000
